,score,match,messy,original,id,index,Partial Token Set,Partial Ratio,Token Sort,WRatio,Score Average
5178,0.78,daniela dans,daniel, Daniel ,30856,30854,100,100,67,90,85.667
5179,0.0,guillermo fernandez,guillermo fernandez,Guillermo Fernández,125602,108850,100,100,100,100,100.0
5180,0.93,claudio ricardo krapacher,favio krapacher, Favio Krapacher,9590,9589,100,80,65,86,77.0
5181,0.52,maria soledad ferrer,soledad ferreras, Soledad Ferreras,76601,76597,100,93,83,79,85.0
5182,0.41,maria victoria pisano,victoria pisano, victoria Pisano,78012,78008,100,100,83,95,92.667
5183,0.62,mariela gabriel,gabriela, Gabriela ,118012,102579,88,93,70,84,82.333
5184,0.0,maria edith ferrari,maria edith ferrari,Maria Edith Ferrari,8265,8264,100,100,100,100,100.0
5185,0.73,facundo fernandez,facundo ferrero,Facundo Ferrero,185427,128243,100,73,75,75,74.333
5186,0.85,fernando cruz alsina,fernando alsina, Fernando Alsina,55990,55987,100,67,86,95,82.667
5187,0.0,paula fontanet,paula fontanet,Paula Fontanet,62009,62006,100,100,100,100,100.0
5188,0.92,fernando cruz alsina,fernado c. alsina, Fernado C. Alsina,55990,55987,100,76,89,86,83.667
5189,0.0,antonela bonafina,antonela bonafina, Antonela Bonafina,62017,62014,100,100,100,100,100.0
5190,0.71,fernanda mariel fernandez,fernanda, Fernanda ,98990,98984,100,100,48,90,79.333
5191,0.0,micaela daiana garcia,micaela daiana garcia, Micaela Daiana Garcia,22613,22612,100,100,100,100,100.0
5192,0.0,micaela daiana garcia,micaela daiana garcia,Micaela Daiana Garcia,22613,22612,100,100,100,100,100.0
5193,0.0,karina formoso,karina formoso, Karina Formoso,5998,5997,100,100,100,100,100.0
5194,0.0,maria paula ibanez rodriguez,maria paula ibanez rodriguez,María Paula Ibañez Rodriguez1°,91491,91487,100,100,100,100,100.0
5195,0.88,ian stephens,stephen noctor, Stephen Noctor2°,77785,77781,70,58,69,66,64.333
5196,0.0,estela maris munoz,estela maris munoz, Estela Maris Muñoz1°,19700,19699,100,100,100,100,100.0
5197,0.47,maria susana gonzalez,susana gonzalez, Susana Gonzalez3°,31834,31832,100,100,83,95,92.667
5198,0.65,alejandro denis,alejandro de nicola, Alejandro De Nicola2°,68684,68680,100,93,82,82,85.667
5199,0.0,florencia labombarda,florencia labombarda, Florencia Labombarda2°,59473,59470,100,100,100,100,100.0
5200,0.97,noelia martino,noelia g. lino ,Noelia G. Lino1° 2°,79214,79210,100,71,74,71,72.0
5201,0.9,francisco jose urbano suarez,francisco j. urbano, Francisco J. Urbano1°,2580,2579,100,84,78,89,83.667
5202,1.0,osvaldo daniel uchitel,osvaldo d. uchitelcellular biology, Osvaldo D. Uchitel1°Cellular Biology,10705,10704,100,77,65,86,76.0
5203,1.22,mayo facundo,faculty of exact & natural sciences, Faculty of Exact & Natural Sciences,80292,80288,50,42,31,43,38.667
5204,1.16,elsa irene versino,university of buenos aires, University of Buenos Aires,46416,46413,50,39,50,48,45.667
5205,0.97,ana caballero,caba, CABA,62818,62815,100,100,47,90,79.0
5206,1.16,monica bueno,buenos aires ceha, Buenos Aires C1428EHA,37552,37550,70,33,55,52,46.667
5207,0.0,eduardo javier lopez soto,eduardo javier lopez soto,Eduardo Javier López Soto,8531,8530,100,100,100,100,100.0
5208,0.0,valentina martinez damonte,valentina martinez damonte, Valentina Martínez Damonte,10976,10975,100,100,100,100,100.0
5209,0.0,emilio roman mustafa,emilio roman mustafa, Emilio Román Mustafa,59837,59834,100,100,100,100,100.0
5210,0.0,luciana luchelli,luciana luchelli,Luciana Luchelli1°,58913,58910,100,100,100,100,100.0
5211,0.0,maria elena avale,maria elena avale, Maria Elena Avale2°,2839,2838,100,100,100,100,100.0
5212,0.72,lionel ivan muller igaz,lionel muller igaz, Lionel Muller Igaz1°,11905,11904,100,83,88,95,88.667
5213,0.68,paola viviana plazas,paola plazas, Paola Plazas1°,2692,2691,100,75,75,86,78.667
5214,1.02,max povse,marcela lipovsek, Marcela Lipovsek2°,94321,94315,56,78,40,70,62.667
5215,0.0,ana belen elgoyhen,ana belen elgoyhen, Ana Belén Elgoyhen1°,673,672,100,100,100,100,100.0
5216,0.0,magdalena miranda,magdalena miranda,Magdalena Miranda1°,57973,57970,100,100,100,100,100.0
5217,0.56,juan facundo morici,facundo morici, Facundo Morici2°,57022,57019,100,100,85,95,93.333
5218,0.0,pedro bekinschtein,pedro bekinschtein, Pedro Bekinschtein1°,4492,4491,100,100,100,100,100.0
5219,0.82,lucia montenegro,gonzalo montenegro,Gonzalo Montenegro,175455,120658,100,75,71,73,73.0
5220,0.83,daniel hugo delia,daniel hugo masco, Daniel Hugo Mascó,15649,15648,100,76,65,76,72.333
5221,0.0,andrea beatriz cragnolini,andrea beatriz cragnolini, Andrea Beatriz Cragnolini ,17179,17178,100,100,100,100,100.0
5222,0.0,laura montroull,laura montroull,Laura Montroull1°,48750,48747,100,100,100,100,100.0
5223,0.0,victor danelon,victor danelon, Víctor Danelon1°,78891,78887,100,100,100,100,100.0
5224,0.0,emiliano zamponi,emiliano zamponi, Emiliano Zamponi2°,10943,10942,100,100,100,100,100.0
5225,0.0,pablo helguera,pablo helguera, Pablo Helguera2°,12351,12350,100,100,100,100,100.0
5226,0.69,hugo daniel masco,daniel masco, Daniel Mascó1°,20288,20287,100,100,83,95,92.667
5227,0.0,luis morera,luis morera,Luis Morera,6012,6011,100,100,100,100,100.0
5228,0.51,mario nicolas diaz,nicolas diaz, Nicolas Diaz,39719,39717,100,100,80,90,90.0
5229,0.83,cesar mario guida,mario guido, Mario Guido,13156,13155,100,91,71,86,82.667
5230,0.4,priscila schilrreff,priscila schilrreff p, Priscila Schilrreff P2°,2394,2393,100,100,95,95,96.667
5231,0.91,mariana seijo,mariana seib, Mariana Seib2°,93790,93785,100,92,88,88,89.333
5232,0.47,maria jose morilla,maria jose morrilla, María José Morrilla2°,44270,44267,100,94,97,97,96.0
5233,0.0,alberto javier ramos,alberto javier ramos, Alberto Javier Ramos1°,12124,12123,100,100,100,100,100.0
5234,0.0,emilio roman mustafa,emilio roman mustafa,Emilio Román Mustafa,59837,59834,100,100,100,100,100.0
5235,0.62,santiago cordisco gonzalez,santiago cordisco, Santiago Cordisco,59357,59354,100,100,79,90,89.667
5236,0.0,eduardo javier lopez soto,eduardo javier lopez soto, Eduardo Javier López Soto,8531,8530,100,100,100,100,100.0
5237,0.0,silvia rodriguez,silvia rodriguez, Silvia Rodríguez,37836,37834,100,100,100,100,100.0
5238,0.9,marina gotelli,maria g. otero,María G. Otero1°,58502,58499,46,71,52,71,64.667
5239,0.93,trinidad marrone,trinidad mm. saez, Trinidad MM. Saez2°,63972,63969,100,75,75,73,74.333
5240,0.0,matias alloatti,matias alloatti, Matías Alloatti1°,12975,12974,100,100,100,100,100.0
5241,1.1,alejandro jose croce,lucas e. cromberg, Lucas E. Cromberg1°,82772,82768,40,48,33,49,43.333
5242,0.61,victorio martin pozo devoto,victorio m. pozo devoto, Victorio M. Pozo Devoto1°,4027,4026,100,78,90,90,86.0
5243,1.27,marcos actis,mediated activation of rhoa signaling pathwayh h lopez ,mediated activation of RhoA signaling pathwayH H Lopez1° 3°,35120,35118,50,50,30,45,41.667
5244,0.79,patricio roberto pavia,patricio pavia,Patricio Pavía,5487,5486,100,64,78,86,76.0
5245,0.37,maria angeles vinuesa,angeles vinuesa, Ángeles Vinuesa,5536,5535,100,100,83,95,92.667
5246,0.93,roberto carlos pompa,carlos pomilio, Carlos Pomilio,117590,102157,100,77,65,62,68.0
5247,0.0,juan beauquis,juan beauquis, Juan Beauquis,3047,3046,100,100,100,100,100.0
5248,0.64,flavia eugenia saravia,flavia saravia, Flavia Saravia ,6038,6037,100,71,78,86,78.333
5249,0.0,vanina usach,vanina usach, Vanina Usach,12579,12578,100,100,100,100,100.0
5250,0.42,clara patricia setton-avruj,patricia setton-avruj, Patricia Setton-Avruj ,8763,8762,100,100,88,95,94.333
5251,0.0,mariana psyrdellis,mariana psyrdellis,Mariana Psyrdellis,23672,23671,100,100,100,100,100.0
5252,0.0,maria luz quinteros quintana,maria luz quinteros quintana,María Luz Quinteros Quintana2°,58600,58597,100,100,100,100,100.0
5253,0.0,maria mercedes benedetto,maria mercedes benedetto, María Mercedes Benedetto1°,65168,65164,100,100,100,100,100.0
5254,0.87,natalia elizabeth vera,elizabeth vera de payer, Elizabeth Vera de Payer2°,43486,43483,100,64,71,74,69.667
5255,1.04,maria belen barrera rivera,irene riveros barrera,Irene Riveros Barrera1°,126250,109498,100,55,68,65,62.667
5256,0.81,pablo eduardo jaramilllo,luis eduardo jaramillo, Luis Eduardo Jaramillo2°,66293,66289,100,86,83,83,84.0
5257,0.76,manuel jose castillo,manuel jose calvo, Manuel Jose Calvo2°,348,347,100,82,86,86,84.667
5258,1.15,juan jose lamas,juan jose yunis londono, Juan Jose Yunis Londoño1°3°,180409,125411,100,73,63,86,74.0
5259,0.31,maria victoria rozes salvador,victoria rozes salvador,Victoria Rozés Salvador1°,31541,31539,100,100,88,95,94.333
5260,0.43,maria florencia heredia,florencia heredia, Florencia Heredia1°,108328,101490,100,100,85,95,93.333
5261,1.21,alba liliana bernacki,jose wojnacki, José Wojnacki1°,126125,109373,46,46,35,41,40.667
5262,0.0,anabela palandri,anabela palandri, Anabela Palandri1°,109073,101563,100,100,100,100,100.0
5263,0.0,alfredo caceres,alfredo caceres, Alfredo Caceres1°,7031,7030,100,100,100,100,100.0
5264,0.93,trinidad marrone,trinidad mm saez,Trinidad MM Saez1°,63972,63969,100,75,75,75,75.0
5265,0.0,maria gabriela otero,maria gabriela otero, María Gabriela Otero2°,42112,42110,100,100,100,100,100.0
5266,0.0,matias alloatti,matias alloatti, Matías Alloatti2°,12975,12974,100,100,100,100,100.0
5267,1.1,alejandro jose croce,lucas e cromberg, Lucas E Cromberg2°,82772,82768,40,50,33,50,44.333
5268,0.98,victoria rio,victorio m pozo, Victorio M Pozo ,35590,35588,75,67,67,67,67.0
5269,0.0,angeles salles,angeles salles,Angeles Salles1°,5158,5157,100,100,100,100,100.0
5270,0.0,maria del carmen krawczyk,maria del carmen krawczyk, Maria del Carmen Krawczyk2°,10106,10105,100,100,100,100,100.0
5271,0.83,arturo roman janikow,arturo romano, Arturo Romano1°,66799,66795,100,92,73,86,83.667
5272,0.76,ramiro zo,ramiro, Ramiro ,34469,34467,100,100,80,90,90.0
5273,0.85,juan martin alvarado,alvaro san martin,Alvaro San Martín1°,175690,120882,100,53,70,82,68.333
5274,0.75,sergio lew,sergio e. lew, Sergio E. Lew2°,27274,27272,100,80,91,95,88.667
5275,0.97,mario rafael pagani,mario r. pagani, Mario R. Pagani1°,19142,19141,100,67,85,87,79.667
5276,0.0,maria micaela sartoretti,maria micaela sartoretti,María Micaela Sartoretti,27269,27267,100,100,100,100,100.0
5277,0.56,alejandra mariana abdala,alejandra abdala, Alejandra Abdala,57761,57758,100,75,80,86,80.333
5278,0.92,liliana martignoni,noeli martignone, Noelí Martignone,65308,65304,77,75,59,71,68.333
5279,0.77,carolina girardin,elena girardi, Elena Girardi,39431,39429,85,85,73,73,77.0
5280,0.0,guillermo federico spitzmaul,guillermo federico spitzmaul,Guillermo Federico Spitzmaul1°,5367,5366,100,100,100,100,100.0
5281,0.0,olga lorena german,olga lorena german, Olga Lorena German1°,19186,19185,100,100,100,100,100.0
5282,1.08,luis thomas,thomas jentsch , Thomas Jentsch2° 3°,9122,9121,100,36,64,67,55.667
5283,0.0,karina tome,karina tome,Karina Tome,9070,9069,100,100,100,100,100.0
5284,0.0,carla daniela cisternas,carla daniela cisternas, Carla Daniela Cisternas,9949,9948,100,100,100,100,100.0
5285,0.96,maria julia solari,maria julia scerbo, Maria Julia Scerbo,19654,19653,100,78,78,78,78.0
5286,0.0,maria julia cambiasso,maria julia cambiasso, Maria Julia Cambiasso,7366,7365,100,100,100,100,100.0
5287,0.0,maria soledad alessandro,maria soledad alessandro,Maria Soledad Alessandro,2337,2336,100,100,100,100,100.0
5288,0.9,santiago plischuk,santiago plano, Santiago Plano,3245,3244,100,79,71,71,73.667
5289,0.0,juan jose chiesa,juan jose chiesa, Juan Jose Chiesa,9262,9261,100,100,100,100,100.0
5290,0.59,esteban beckwith,esteban j. beckwith,Esteban J. Beckwith,404,403,100,81,94,95,90.0
5291,1.08,agustina molina,agustina p. bertolin, Agustina P. Bertolin,161592,115757,100,60,76,74,70.0
5292,1.0,carolina fernanda caceres,m. fernanda ceriani, M. Fernanda Ceriani,172364,117674,100,68,65,62,65.0
5293,0.86,marcelo javier yanovsky,marcelo yanovsky, Marcelo Yanovsky,798,797,100,69,82,95,82.0
5294,0.0,jose manuel duhart,jose manuel duhart, José Manuel Duhart,11616,11615,100,100,100,100,100.0
5295,0.76,diego golombek,diego andres golombek, Diego Andrés Golombek,6834,6833,100,79,80,86,81.667
5296,0.0,luciano marpegan,luciano marpegan, Luciano Marpegán ,13878,13877,100,100,100,100,100.0
5297,0.7,ivana bussi,ivana leda bussi,Ivana Leda Bussi1°,5291,5290,100,64,81,95,80.0
5298,0.85,florencia levin,gloria levin, Gloria Levin2°,10370,10369,100,75,81,81,79.0
5299,0.0,diego golombek,diego golombek, Diego Golombek1°,6834,6833,100,100,100,100,100.0
5300,0.71,patricia veronica agostino,patricia agostino, Patricia Agostino1°,3402,3401,100,76,79,86,80.333
5301,0.64,julieta aguggia,julieta paola aguggia,Julieta Paola Aguggia,9044,9043,100,67,83,95,81.667
5302,0.84,marta elsa suarez,marta suarez, Marta Suárez,84161,84157,100,67,83,95,81.667
5303,0.0,maria angelica rivarola,maria angelica rivarola, María Angélica Rivarola,4203,4202,100,100,100,100,100.0
5304,0.72,joaquin aras,joaquin ais,Joaquin Ais1°2°,94323,94317,100,82,87,87,85.333
5305,0.0,alejo salles,alejo salles, Alejo Salles1°2°,10187,10186,100,100,100,100,100.0
5306,0.91,adriana laura semelman,mariano semelman, Mariano Semelman2°,60155,60152,100,75,74,74,74.333
5307,0.0,mariano sigman,mariano sigman, Mariano Sigman1°2°,5745,5744,100,100,100,100,100.0
5308,0.81,cecilia ines calero,cecilia calero, Cecilia Calero1°2°,5701,5700,100,64,85,95,81.333
5309,0.62,joaquin matias alfei palloni,joaquin matias alfei,Joaquín Matías Alfei1°,27550,27548,100,100,83,95,92.667
5310,0.0,roque ignacio ferrer monti,roque ignacio ferrer monti, Roque Ignacio Ferrer Monti1°,27554,27552,100,100,100,100,100.0
5311,0.0,adrian marcelo bueno,adrian marcelo bueno, Adrián Marcelo Bueno1°,27605,27603,100,100,100,100,100.0
5312,0.0,gonzalo pablo urcelay,gonzalo pablo urcelay, Gonzalo Pablo Urcelay2°,27601,27599,100,100,100,100,100.0
5313,0.72,lionel ivan muller igaz,lionel muller igaz, Lionel Muller Igaz,11905,11904,100,83,88,95,88.667
5314,0.77,sabrina cecilia bassi,sabrina bassi,Sabrina Bassi1°,58639,58636,100,69,76,86,77.0
5315,0.0,nicolas quiroz,nicolas quiroz, Nicolás Quiroz2°,88637,88633,100,100,100,100,100.0
5316,0.89,jose luis faccioli,jose faccioli, José Faccioli3°,171782,117108,100,77,84,95,85.333
5317,0.78,cristina hilda besada,cristina besada, Cristina Besada4°,57105,57102,100,73,83,95,83.667
5318,0.88,roberto ricardo garcia,ricardo garcia monaco, Ricardo García Mónaco4°,72026,72022,100,67,65,76,69.333
5319,0.62,carlos carloni,carlos, Carlos ,90262,90258,100,100,60,90,83.333
5320,0.97,claudia angela esteban,claudia angelica bonilla escobar,Claudia Angelica Bonilla Escobar,127165,110413,100,77,70,70,72.333
5321,1.11,paula gabriela ayala,paula ayako tiba, Paula Ayako Tiba,76586,76582,100,62,50,64,58.667
5322,1.2,mariana de sanctis,dopamine dysfunctionmurer,dopamine dysfunctionMurer1°,20199,20198,56,56,47,47,50.0
5323,0.55,marcos andres campolongo,marcos campolongo,Marcos Campolongo,77096,77092,100,82,83,95,86.667
5324,0.0,nadia kazlauskas,nadia kazlauskas, Nadia Kazlauskas,75679,75675,100,100,100,100,100.0
5325,0.6,amaicha mara depino,amaicha depino, Amaicha Depino,4913,4912,100,79,85,95,86.333
5326,0.0,sergio lew,sergio lew, Sergio Lew2°,27274,27272,100,100,100,100,100.0
5327,0.0,mario rafael pagani,mario rafael pagani, Mario Rafael Pagani1°,19142,19141,100,100,100,100,100.0
5328,0.0,alejandrina funes,alejandrina funes, Alejandrina Funes,61176,61173,100,100,100,100,100.0
5329,0.58,alejandra mariano,alejandra m, Alejandra M,63849,63846,100,100,79,90,89.667
5330,0.72,alejandra maria pacchioni,pacchioni, Pacchioni,4745,4744,100,100,53,90,81.0
5331,0.0,fabrizio damicelli,fabrizio damicelli,Fabrizio Damicelli,8811,8810,100,100,100,100,100.0
5332,0.67,victoria molinari,victor a. molina, Victor A. Molina,43713,43710,87,88,81,85,84.667
5333,0.81,gaston diego calfa,gaston d. calfa, Gastón D. Calfa ,5370,5369,100,73,88,87,82.667
5334,1.12,juan imanol cabana,animals,Animals,70372,70368,71,71,48,64,61.0
5335,0.0,noel federman,noel federman,Noel Federman1°,76372,76368,100,100,100,100,100.0
5336,0.96,mariana felcman,gisela zalcman, Gisela Zalcman2°,121946,105194,50,57,48,55,53.333
5337,0.0,ana fiszbein,ana fiszbein, Ana Fiszbein3°,28369,28367,100,100,100,100,100.0
5338,0.83,arturo roman janikow,arturo romano, Arturo Romano2°,66799,66795,100,92,73,86,83.667
5339,0.0,roque ignacio ferrer monti,roque ignacio ferrer monti,Roque Ignacio Ferrer Monti,27554,27552,100,100,100,100,100.0
5340,0.87,alfonso matias mendoza,matias alfonso, Matias Alfonso,179680,124711,100,64,78,86,76.0
5341,0.0,flavia soledad galaverna,flavia soledad galaverna, Flavia Soledad Galaverna,27993,27991,100,100,100,100,100.0
5342,0.0,adrian marcelo bueno,adrian marcelo bueno, Adrián Marcelo Bueno  ,27605,27603,100,100,100,100,100.0
5343,0.62,joaquin matias alfei palloni,joaquin matias alfei, Joaquín Matías Alfei1°,27550,27548,100,100,83,95,92.667
5344,0.0,victor alejandro molina,victor alejandro molina, Victor Alejandro Molina2°,18483,18482,100,100,100,100,100.0
5345,0.39,francisco galli,francisco gallo,Francisco Gallo1°,28304,28302,100,93,93,93,93.0
5346,0.56,juan facundo morici,facundo morici, Facundo Morici1°,57022,57019,100,100,85,95,93.333
5347,0.0,magdalena miranda,magdalena miranda, Magdalena Miranda2°,57973,57970,100,100,100,100,100.0
5348,0.98,mariana anderson,michael  c. anderson, Michael  C. Anderson3°,177087,122227,100,62,71,67,66.667
5349,0.0,pedro bekinschtein,pedro bekinschtein, Pedro Bekinschtein2°,4492,4491,100,100,100,100,100.0
5350,0.47,sebastian garcia marti,sebastian garcia,Sebastián García1°,98447,98441,100,100,84,95,93.0
5351,0.93,federico nacif,federico nanfaro, Federico Nanfaro1°,20090,20089,100,86,80,80,82.0
5352,0.73,agustina grasso,agustin agasso, Agustin Agasso2°,55488,55485,50,86,48,90,74.667
5353,0.75,ricardo cabral,ricardo cabrera, Ricardo Cabrera2°,56198,56195,100,86,90,90,88.667
5354,0.83,jose alberto yuni,roberto yunes, Roberto Yunes1°,12771,12770,54,72,60,67,66.333
5355,1.06,tomas gherardi,ms ghersi,MS Ghersi1°,175313,120519,67,78,70,70,72.667
5356,0.93,nadia bach,la gabach, LA Gabach1°,25137,25136,67,67,63,63,64.333
5357,0.9,laura buteler,f buteler, F Buteler1°,3460,3459,100,89,73,84,82.0
5358,0.97,aldo alejandro vilcaes,aa vilcaes, AA Vilcaes2°,5438,5437,100,80,62,86,76.0
5359,0.65,lucia carpio,ma carpio, MA Carpio2°,62836,62833,100,89,76,76,80.333
5360,1.15,rocio thea,hb schioth , HB Schiöth 3°,174492,119719,59,56,50,50,52.0
5361,0.99,leonardo f perez candreva,mf perez, MF Perez1°,67617,67613,100,88,42,86,72.0
5362,1.03,mariana varde,sr de, SR de ,65590,65586,40,60,22,54,45.333
5363,1.07,enzo ricardo completa,amygdala complex,Amygdala Complex,79250,79246,31,56,32,49,45.667
5364,0.0,octavio gianatiempo,octavio gianatiempo,Octavio Gianatiempo,61337,61334,100,100,100,100,100.0
5365,0.84,miguel bellusci,laura belluscio, Laura Belluscio,72219,72215,67,67,67,67,67.0
5366,0.87,nadina micol ferroni,nadina ferroni, Nadina Ferroni,21470,21469,100,64,82,95,80.333
5367,0.0,eduardo canepa,eduardo canepa, Eduardo Cánepa,1495,1494,100,100,100,100,100.0
5368,0.0,silvina sonzogni,silvina sonzogni, Silvina Sonzogni ,57066,57063,100,100,100,100,100.0
5369,0.0,larisa guttlein,larisa guttlein,Larisa Guttlein1°,21144,21143,100,100,100,100,100.0
5370,0.73,milagros mendez,milagros mendez ubach, Milagros Méndez Ubach3°,25282,25281,100,100,83,95,92.667
5371,0.84,abate paula,paula abate, Paula Abate2°,19162,19161,100,45,100,95,80.0
5372,0.77,maria del carmen krawczyk,maria krawczyk,Maria Krawczyk1°,10106,10105,100,79,72,86,79.0
